Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.01305600000000,0.60850000000000,16.37850000000000,0,Composed: Copy with GPU GDI,0.74150000000000,31.87030000000000,16.65700000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.03000360000000,0.73100000000000,16.94760000000000,0,Composed: Copy with GPU GDI,0.85150000000000,31.58510000000000,16.66240000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.04668040000000,0.77820000000000,16.67680000000000,0,Composed: Copy with GPU GDI,1.16900000000000,31.57990000000000,16.67160000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.06311270000000,0.52770000000000,16.43230000000000,0,Composed: Copy with GPU GDI,0.65710000000000,31.81230000000000,16.66470000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.07995820000000,0.49300000000000,16.84550000000000,0,Composed: Copy with GPU GDI,0.63900000000000,31.63910000000000,16.67230000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.09644400000000,0.63680000000000,16.48580000000000,0,Composed: Copy with GPU GDI,0.76750000000000,31.81740000000000,16.66410000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.11324600000000,0.82360000000000,16.80200000000000,0,Composed: Copy with GPU GDI,0.95730000000000,31.67930000000000,16.66390000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.12995220000000,0.73580000000000,16.70620000000000,0,Composed: Copy with GPU GDI,0.87290000000000,31.63690000000000,16.66380000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.14653100000000,0.61010000000000,16.57880000000000,0,Composed: Copy with GPU GDI,0.77590000000000,31.72710000000000,16.66900000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.16327100000000,0.80450000000000,16.74000000000000,0,Composed: Copy with GPU GDI,1.02670000000000,31.64800000000000,16.66090000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.17990950000000,0.58500000000000,16.63850000000000,0,Composed: Copy with GPU GDI,0.71130000000000,31.68150000000000,16.67200000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.19646610000000,0.78730000000000,16.55660000000000,0,Composed: Copy with GPU GDI,0.92150000000000,31.84059999999999,16.71570000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.21358620000000,0.70580000000000,17.12010000000000,0,Composed: Copy with GPU GDI,0.84250000000000,31.35340000000000,16.63290000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.23024410000000,0.82150000000000,16.65790000000000,0,Composed: Copy with GPU GDI,0.95060000000000,31.38040000000000,16.68490000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.24646730000000,0.58800000000000,16.22320000000000,0,Composed: Copy with GPU GDI,0.71290000000000,31.81040000000000,16.65320000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.26339700000000,0.72330000000000,16.92970000000000,0,Composed: Copy with GPU GDI,0.80720000000000,31.54370000000000,16.66300000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.27996230000000,0.79400000000000,16.56530000000000,0,Composed: Copy with GPU GDI,0.90830000000000,31.66960000000000,16.69120000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.29664900000000,0.61700000000000,16.68670000000000,0,Composed: Copy with GPU GDI,0.74710000000000,31.62810000000000,16.64520000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.31317950000000,0.85470000000000,16.53050000000000,0,Composed: Copy with GPU GDI,0.92490000000000,31.73650000000000,16.63890000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.32978240000000,0.60210000000000,16.60290000000000,0,Composed: Copy with GPU GDI,0.79450000000000,31.82090000000000,16.68730000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.34636660000000,0.79230000000000,16.58420000000000,0,Composed: Copy with GPU GDI,0.93600000000000,31.87970000000000,16.64300000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.36321050000000,0.56110000000000,16.84390000000000,0,Composed: Copy with GPU GDI,0.73490000000000,31.70620000000000,16.67040000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.37985540000000,0.52610000000000,16.64490000000000,0,Composed: Copy with GPU GDI,0.73950000000000,31.75180000000000,16.69050000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,3.39641350000000,0.80790000000000,16.55810000000000,0,Composed: Copy with GPU GDI,0.93320000000000,31.82990000000000,16.63620000000000
